%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_EP_1    DAKOTA_EP_2       obj_fn_1       obj_fn_2       obj_fn_3 
17601        NO_ID       0.937824       0.672817       0.408208       1.113669       0.870572        1.16057       0.439581       1.467718 4.465661682e-05 0.001971407587 0.008476716106 
17602        NO_ID       0.937929       0.672821       0.449344       1.078052         1.0771       1.123658       1.094845       0.858998 5.243367538e-05 0.002696799349 0.007909440949 
17603        NO_ID   0.9379383088    0.699456112   0.4032796098    1.085410112   0.8039282737    1.156042214    1.125693251    1.218605999 4.469651497e-05 0.001858598966 0.008574065023 
17604        NO_ID       0.937942   0.6688888242       0.407632       1.093398       0.869468       1.164266       1.125675       2.736466 3.680385909e-05 0.002199576561 0.008303387188 
17605        NO_ID        0.93795       0.719013       0.404656       1.085506        0.80392       1.160181       3.509565       1.213774 4.458703346e-05 0.002259053762 0.008258442638 
17606        NO_ID       0.937954   0.6184990167       0.403888       1.096016       0.868104       1.156006       2.447659       2.744346 4.443993875e-05 0.002374669085 0.008166218126 
17607        NO_ID       0.937954       0.649791   0.4169782186       1.096016       0.868104    1.147380671       2.447659       2.744346 3.937802208e-05 0.002374858782 0.008165762435 
17608        NO_ID       0.937954   0.7007709339       0.403888       1.096016       0.868104       1.156006       2.447659       2.744346 3.394684442e-05  0.00236200017 0.008179502759 
17609        NO_ID       0.937974       0.672815       0.541755        1.08541       0.805464       1.150794       1.125693       1.213166 4.721239433e-05  0.00189229571 0.008543603403 
17610        NO_ID       0.938009        0.41666       0.414263       1.071421       0.804304       1.095054       2.668479       0.679988 0.0002107626121 0.002226058694 0.008284754524 
17611        NO_ID       0.938101        0.43809       0.418205        0.82579    1.129247745       1.108647       2.667403       7.378488 0.001241428988 0.003696146455 0.007289284639 
17612        NO_ID       0.938134       0.619692       0.682743       0.896676   0.8842072804       0.846966        2.93273       3.525961 3.880433366e-05 0.003516391053 0.007161581696 
17613        NO_ID       0.938198       0.630946       0.705109   0.9277811015       0.860935        0.85407       2.932732       3.524393 2.002878245e-05 0.002641854483 0.007930875264 
17614        NO_ID       0.938262       0.620268       0.685159       0.896056       0.872079       0.880758       2.932268       3.606601 2.818784985e-05  0.00360206686 0.007085658655 
17615        NO_ID       0.938262       0.634269       0.409808       1.093562       0.863324       1.131498       2.032427        3.20213 4.245196749e-05 0.002301723386 0.008227316469 
17616        NO_ID       0.938514       0.526237       0.441632   0.8271336947        0.81575       1.054666       2.349195        1.26571 8.870183963e-05 0.005457549911  0.00535867951 
17617        NO_ID       0.938557       0.651463       0.441808        1.14484       0.816265       1.151946       1.129181       1.527413 4.567732755e-05 0.001940285013 0.008503840218 
17618        NO_ID       0.938644        0.69727       0.584076       1.098263       0.850643       0.930109       4.584479       0.741779 5.190613134e-05 0.002461377008 0.008094647347 
17619        NO_ID       0.938644   0.7138943032       0.586252       1.099047       0.850643       0.930085       4.584479       0.740243 5.103396617e-05 0.002451449523 0.008105161976 
17620        NO_ID        0.93866       0.623758       0.664034       1.098095       1.162329        0.81937       2.487224       1.095223 2.403967014e-05  0.00276018472 0.007855272893 
17621        NO_ID       0.938724       0.692406       0.586252       1.099065       0.845395    1.027508538       4.584479   0.3439976347 6.166532247e-05 0.002444006459 0.008107444646 
17622        NO_ID        0.93877       0.543087       0.610047       1.013843       0.841848       1.057139       1.940779       1.461595 7.576578026e-05 0.002272061276 0.008241537799 
17623        NO_ID        0.93877       0.797326       0.709166       1.117966       0.861568       1.142879       6.092168       0.934156 5.363272555e-05 0.002438627626 0.008133144726 
17624        NO_ID       0.939044       0.646399       0.636733       0.942739        0.99214       1.005862       4.162656       1.796763 4.360031971e-05 0.002728513452 0.007885865314 
17625        NO_ID       0.939056        0.74803       0.672162       1.121409       1.158891       0.832676       0.721557       1.099575 3.043688026e-05 0.002646407215 0.007959771504 
17626        NO_ID    0.939209221       0.670276       0.641244       1.189987       0.915928       0.828548       7.440356       0.043313 3.489869722e-05 0.002886398607 0.007772052481 
17627        NO_ID       0.939303       0.747696       0.551766        1.12569       0.915809       0.812489       0.177085       4.100899 1.943785238e-05 0.002296471018 0.008233738325 
17628        NO_ID   0.9393774593       0.581295       0.580991       1.164599       1.102937       0.801781      10.136439       1.100795 2.597219967e-05 0.002883981498 0.007756575894 
17629        NO_ID        0.93939       0.525645    0.408375309    1.085539952       0.814374    1.185324628       2.349235    0.208112445 0.000121780491 0.002255369965 0.008249999712 
17630        NO_ID   0.9394192627       0.621749       0.626247       0.852176       0.993049       0.833747       5.665723       2.911357 2.105430758e-05   0.0053353523 0.005548297242 
17631        NO_ID        0.93962       0.669628       0.532744       1.099649       0.831059        0.88318       2.198383       0.672571 3.803575425e-05 0.002259341367 0.008249465964 
17632        NO_ID       0.939794       0.673505       0.428383       1.065477       0.865118       1.144266   0.5490888555       1.426766 4.497520159e-05 0.002000645427 0.008453883077 
17633        NO_ID       0.939989        0.41539       0.530354       1.032786       0.804008       1.156393       2.108891       0.684888 0.0002123429593 0.002145039646 0.008349597544 
17634        NO_ID       0.940034       0.679573       0.431376       1.098399   0.9855432841        1.06337       1.585821       2.955294 3.487891251e-05 0.002653866597 0.007953136571 
17635        NO_ID   0.9402135465       0.563252       0.549664       0.850579       0.811259       1.049982       7.053795       0.396051 9.922285587e-05 0.004798648025 0.005981247181 
17636        NO_ID       0.940621       0.672758       0.646836       1.107783   0.8882590089       0.802284       4.883759       0.707643 3.226407161e-05 0.002572474275 0.008004327873 
17637        NO_ID       0.941042       0.680587       0.418896       1.070029        0.80983       1.051644       1.815621       0.165934 6.380942767e-05 0.002106771813 0.008371730161 
17638        NO_ID         0.9413       0.695502       0.633651       1.135421       1.133011       0.898781       2.408637       1.549647 3.152671519e-05 0.002696593334 0.007913042167 
17639        NO_ID   0.9413215251        0.63423       0.640174       1.122611       1.162707   0.9003972782       2.413517       1.478887 3.448267782e-05 0.002738704065 0.007874251544 
17640        NO_ID        0.94133       0.700315       0.599803       1.022633       0.869496       1.042803       1.606779       0.953471 4.940294277e-05 0.002310037425 0.008213000204 
17641        NO_ID       0.941534       0.636226       0.678069       1.004932       0.838087       1.032758       5.451724       2.034561 4.864639853e-05 0.002354783519 0.008186462582 
17642        NO_ID   0.9415369384       0.616859       0.574829       1.054209        0.84851       1.061203       1.801179       3.564447 5.25040504e-05 0.002064516259 0.008429343319 
17643        NO_ID       0.941554       0.679581        0.41832       1.070061       0.819558       1.092746       0.245829       0.167982 6.664463595e-05 0.001257656703 0.009060326489 
17644        NO_ID       0.941684       0.624414        0.64163       1.137007       1.163769        0.82026       2.875661       1.471431 2.256349862e-05 0.002662549832 0.007941210569 
17645        NO_ID        0.94184       0.624824          0.576       1.092225       1.067865       0.823392       2.820469       1.192263 2.489611791e-05 0.002659749249 0.007943541762 
17646        NO_ID       0.942037       0.685089       0.565073       1.021957       0.804248        1.13796       5.847928       3.028912 3.914513352e-05  0.00225201253 0.008276976146 
17647        NO_ID       0.942166       0.560516       0.770559       0.896516       0.902531       0.803777       3.250124       2.678633 1.658052293e-05 0.003769402198 0.006956601299 
17648        NO_ID       0.942345       0.674741       0.413616       1.083684        1.07758       1.157322       2.142909       0.540982  5.9760768e-05 0.002608172018 0.007987728938 
17649        NO_ID       0.942354       0.673561       0.428399       1.196549       0.865114       1.138266       1.425981    1.881944124 4.211490246e-05   0.0021490804 0.008347232596 
17650        NO_ID       0.942482       0.674709   0.4529520822       1.087529       0.866022       1.094346       1.449277    1.360957101 4.780532469e-05 0.002163013963 0.008334285511 
17651        NO_ID       0.942553        0.37231       0.470379       1.024916       0.828422       0.801245       2.433707       0.170392 7.542269947e-05 0.002227009219 0.008278560514 
17652        NO_ID       0.942578       0.679509       0.419088    1.039043775        0.81127        1.06337       1.409693       0.170014 6.665414893e-05 0.001911347016 0.008533818723 
17653        NO_ID       0.942866       0.415347        0.61644        1.00405       0.817833       1.111538       1.918419       0.682493 0.0002233616225 0.002069164859 0.008416892007 
17654        NO_ID       0.942994       0.512923       0.617047       1.021919       0.871833       1.122831       4.700667       1.460043 0.0001013101387 0.002413569243 0.008143756399 
17655        NO_ID       0.943032       0.309042       0.527857       0.960464       1.167069        1.01762       0.957669       0.519394 0.0002596039069   0.0025446867 0.008051955932 
17656        NO_ID       0.943774       0.612859       0.484781   0.8695124103       0.858527       1.062225       0.473611       3.564711 5.617910411e-05 0.004164639302 0.006570954529 
17657        NO_ID       0.943988       0.672071       0.526841       0.899074       0.869493       1.137614       0.120763       0.425844 6.457298341e-05 0.003006709445 0.007569939135 
17658        NO_ID   0.9447397757   0.6946813442   0.5770705128    0.923529844    1.143404666   0.8419908835    6.116316014   0.6097614116 3.659568129e-05  0.00308567242  0.00757643061 
17659        NO_ID       0.944753       0.404294       0.491877       0.891216       1.000544       1.076496       3.036047       7.261272 0.001744963114 7.060081146e-05  0.01079994682 
17660        NO_ID       0.944977       0.400286       0.414001       1.038653       0.803958       1.093534       2.539091        0.17154 0.000277273665 0.002133451801 0.008360105843 
17661        NO_ID       0.945137        0.40216       0.414257   0.9910810789       0.816112       1.108373       2.667331        0.56508 0.0002493202256 0.002157663687 0.008346184087 
17662        NO_ID       0.945468       0.698161       0.606705        0.92353       1.136749       0.842023     6.72420701       0.609505 3.771010862e-05 0.003089505118 0.007573977056 
17663        NO_ID        0.94547       0.631861        0.42648       1.054597   0.9023244121        1.10689       1.135581       0.609326 6.918478998e-05 0.002341714812 0.008188418252 
17664        NO_ID       0.945608       0.623726        0.58291       1.145473       1.134585       0.833466       2.634605       1.687591 2.26703681e-05 0.002660100087 0.007943307588 
17665        NO_ID   0.9456486065        0.41667       0.414257       1.022568       0.803824    1.108372559    2.677088476       0.527192 0.0002309195474 0.002133486477 0.008364413802 
17666        NO_ID       0.945649       0.416638       0.479793       1.071421       0.852976       1.068174       2.782095       0.964884 0.0002090131379 0.002252808034 0.008276870663 
17667        NO_ID       0.945652       0.624786       0.669676   0.8366306842       1.161997       1.029412       2.863997       1.280055 5.755524586e-05 0.006166552246 0.004814718389 
17668        NO_ID       0.945969   0.5622919857       0.501985       1.021766       0.832616       1.103589       2.667695        1.56092 7.49024725e-05  0.00210047713 0.008392858572 
17669        NO_ID       0.946007       0.769311       0.778765       1.093563       1.061242        0.80724       2.314157       4.145383 1.893788941e-05 0.002417008269 0.008167709667 
17670        NO_ID        0.94619       0.406414       0.430646       0.941208    1.093764274        1.09807       5.992335       2.160128 0.0002133154555 0.002596867699 0.008057700581 
17671        NO_ID       0.946196       0.637614        0.75949       1.127253       1.109401    1.151926932       3.896517       1.085751 6.007307943e-05 0.002540743854 0.008048207037 
17672        NO_ID       0.946263       0.670093       0.468157       1.054605       0.882285       1.136538       1.168269       0.790638 6.00589101e-05 0.002098170168 0.008390700373 
17673        NO_ID       0.946392       0.732977       0.458961       1.198106       1.005659       0.832551       1.817543        0.85932 3.160755605e-05 0.002471881743 0.008112104921 
17674        NO_ID       0.946624       0.542513       0.606769       0.923902    1.052104129       0.839827        6.91334       0.670401 4.507306946e-05 0.003160170372 0.007509526436 
17675        NO_ID       0.946654        0.36227       0.483511       1.020648   0.9321096846       1.174838       0.795535       0.150388  0.00034971567 0.002336617465 0.008205772452 
17676        NO_ID       0.946708       0.309739       0.473318       1.078386        0.87269       0.924973        0.44276         3.0497 0.000481346071 0.0005050954105 0.009884714261 
17677        NO_ID       0.946714       0.530779       0.476869       1.016209       0.864888       1.104167       0.721516       0.795247 0.0001093669497 0.001897676582 0.008546854414 
17678        NO_ID       0.947006       0.617881       0.629713       1.137137    1.107386415       0.864569        2.83668       1.655745 2.734219586e-05 0.002560378531 0.008030821192 
17679        NO_ID       0.947324   0.7138051197       0.537066       0.934799       0.873962       1.036415       4.159472       3.636384 4.128869654e-05 0.002519920001  0.00805758033 
17680        NO_ID       0.947416       0.689661       0.602481       0.935741       1.118557       0.841959       4.497116       0.989835 3.210971026e-05  0.00285497415 0.007777573505 
17681        NO_ID        0.94757       0.598583       0.565507    0.831706007        0.81604       1.162951       1.958234       3.605863 6.225758859e-05 0.005210509128 0.005595115185 
17682        NO_ID   0.9478846118       0.674709       0.402994       1.098309    0.829505609       1.127114       2.661693        1.23595 5.181445754e-05 0.002091946877 0.008399126421 
17683        NO_ID       0.948128       0.619638        0.58035       1.147653        1.12498       0.827948       2.933533       1.667143 2.19545148e-05 0.002567228026 0.008024648278 
17684        NO_ID       0.948215       0.535963       0.573691       1.041988       0.848504       1.061619       1.822211       3.586439 9.582477553e-05 0.001863828896 0.008620583392 
17685        NO_ID       0.948262       0.547611       0.582843       0.956815       0.855724       1.060979       1.701315       0.120357 0.0001222925893 0.002111249074 0.008375812385 
17686        NO_ID        0.94831       0.620318       0.792975       0.831108       0.903095       0.854022        2.44782       3.524493 2.028248213e-05 0.006135290969 0.004818642388 
17687        NO_ID       0.948316       0.672993       0.520061       0.887172    0.821656066       1.081514       0.444487        1.45114 4.864376789e-05 0.003037271086 0.007521789986 
17688        NO_ID        0.94834        0.63248       0.547667       1.136563       1.163667       0.806877       2.410573       0.012487 3.157874127e-05 0.002552986461 0.008036677654 
17689        NO_ID       0.948391       0.376714       0.558643       0.928424       0.824354       1.036586       2.748319       0.610296 0.0003030205904 0.002461372928 0.008084592629 
17690        NO_ID       0.948602       0.641821       0.405318       1.088389       0.870114       1.124846       3.652929       1.088494 6.144412266e-05 0.002276560975 0.008251084086 
17691        NO_ID       0.948627       0.630952       0.639596       1.108681       0.824131       0.952361       2.178901       3.524391 5.04046391e-05 0.001928252501 0.008544329131 
17692        NO_ID       0.948798       0.694722       0.541024       0.964499       0.882281       0.973062       6.176965       2.677435 4.64413403e-05 0.002312807412  0.00823709904 
17693        NO_ID       0.949256       0.606002       0.431831       1.090001        0.87217       1.059584       1.169852        3.29648 5.59346229e-05 0.001970724269 0.008508508933 
17694        NO_ID       0.949334       0.620474       0.706239       0.837924       0.902791       0.848833       1.092876       0.297833 3.900934701e-05 0.006192779409 0.004805300793 
17695        NO_ID       0.949403       0.735309       0.411472       1.140237       0.877862       1.056898       2.283595        1.39043 4.545372057e-05 0.002173163781 0.008344707313 
17696        NO_ID       0.949488       0.606002       0.475351       1.071697       0.872046       1.102314   0.9110762116       3.297152  5.5704676e-05 0.001906092609 0.008558932313 
17697        NO_ID       0.949564       0.396076       0.402455       0.845588       0.890038       1.050294       0.902891       0.062976 0.0003159447091 0.005587347647 0.005331312786 
17698        NO_ID       0.949718       0.345328       0.549216       0.927699   0.8191909412       1.089292       0.565043       0.403803 0.0003628916616 0.001863443383 0.008558252997 
17699        NO_ID        0.95007       0.629538       0.709553       0.878016       0.895943       0.979518       5.304268       2.045307 5.119411675e-05 0.004319138464 0.006459228167 
17700        NO_ID   0.9501663285       0.354783       0.747046       1.125681       1.130098       0.950388       5.071304       0.568615 0.0003365347131 0.002528674627 0.008074394452 
17701        NO_ID       0.950179       0.649464       0.568592       1.063779       1.008409       0.805169       2.624309       3.853116 1.301680979e-05 0.002541484285 0.008047690166 
17702        NO_ID       0.950258       0.577777       0.574841       1.071681        0.88165       1.045779       0.572963       0.642911 8.89028482e-05 0.001954797866  0.00849749853 
17703        NO_ID       0.950357       0.619813       0.669991       1.060389       0.869752       1.036226       6.461389       2.628373 5.684307068e-05 0.002306143534  0.00823996609 
17704        NO_ID   0.9504333605       0.487031       0.559479    1.029526904       1.006504       1.108645       2.075162       3.148927 0.0001269818731 0.002872365096 0.008006367931 
17705        NO_ID       0.950482       0.674711    0.418660273       1.163877       0.951548    1.136861075       1.129789        1.39883 4.925067121e-05 0.002491504181  0.00809006091 
17706        NO_ID   0.9505325009       0.718001       0.783813       1.045797       0.837063        0.81842       6.978223       5.857001 3.05698621e-05 0.002249203788 0.008291182709 
17707        NO_ID       0.950654       0.542029       0.439095       1.082893    1.162458064       1.185069       1.789491       0.334974 0.0001217659739 0.002493892734 0.008093809806 
17708        NO_ID       0.950806       0.619722       0.705855         0.8937       0.921641   0.8727346893       3.004364       3.437417 2.336300257e-05 0.003896929687  0.00684981158 
17709        NO_ID        0.95087       0.619706       0.705087       0.896644   0.9222646853        0.85407    2.547111162       3.524457 2.02919648e-05 0.003778246573 0.006955324945 
17710        NO_ID       0.951058       0.536071   0.5248546788       1.022651        0.84185       1.057075    2.089146068       0.672895 0.0001168370393 0.002006199679 0.008469260509 
17711        NO_ID       0.951065       0.377638       0.513899       0.984672   0.9542834754       0.817083       2.776387       0.277976 9.156759461e-05 0.002502359755 0.008088643208 
17712        NO_ID    0.951730032       0.741585       0.580561       0.950504       0.881865       0.898327       6.862812       0.610517 5.544517133e-05 0.002339201834 0.008216911544 
17713        NO_ID   0.9520015941       0.674709    0.429446556       1.087529       0.866022       1.094346       1.449277       1.064798 5.67061496e-05  0.00195709463 0.008510198784 
17714        NO_ID    0.952363878       0.767247       0.664912       1.064655       1.162762       0.829516       4.381065       2.396351 2.388741641e-05 0.002355762601 0.008221390388 
17715        NO_ID       0.952426       0.653261       0.406092       1.064773       0.857176       1.159946       1.413853       1.213242 5.721253934e-05 0.001919200071 0.008538687856 
17716        NO_ID   0.9532591794       0.617197       0.614574        1.09963       0.884994        0.97634       4.480433        2.36322 5.501920931e-05 0.002203207324 0.008324718128 
17717        NO_ID       0.953315       0.643254       0.516165       0.883212       0.844417       0.996753       0.613179   0.9617950423 6.357926255e-05 0.003570713794 0.007071363486 
17718        NO_ID       0.953428        0.69679   0.5938681494       1.142529       1.134937       0.830584       3.396957       1.667463 2.387761479e-05 0.002421501848 0.008154600137 
17719        NO_ID       0.953436       0.698918        0.60834       1.142529       1.134049       0.850261       3.396877       1.663367 2.572630901e-05 0.002416594198 0.008159150709 
17720        NO_ID        0.95345        0.69679        0.57122       1.142561       1.134929       0.844149       3.397469       1.274247 2.791805989e-05 0.002420879723 0.008155043169 
17721        NO_ID   0.9535032513       0.655109       0.628203       1.093193       0.916322       1.127721        5.93612       3.024748 7.581413329e-05 0.002212875761 0.008328194875 
17722        NO_ID       0.953542       0.649622       0.571484       1.144961     1.04182427       0.831992       3.658845    1.087923015 2.740516296e-05 0.002457691172 0.008120710292 
17723        NO_ID       0.953552       0.624186        0.57606       1.161385       1.165903    1.182201108       0.030557       0.035143 9.212160389e-05 0.002430091254 0.008139935775 
17724        NO_ID       0.953572       0.643534       0.646454       1.119763       1.164019        0.83302       2.191309       1.146167 2.639859116e-05 0.002448245069 0.008127467586 
17725        NO_ID       0.953652        0.64043       0.636934       1.137135       1.162745        0.90212       3.290479       1.254231 3.902857604e-05 0.002449224151 0.008127511889 
17726        NO_ID        0.95383       0.623662       0.638718    1.118063181        1.16139       0.832804       2.863949       0.679922 3.036337321e-05  0.00246733921 0.008111336999 
17727        NO_ID       0.953844       0.624046       0.634622    1.128407157       1.163769   0.8303800551       2.863949       1.083447 2.700904143e-05 0.002467763479 0.008110961476 
17728        NO_ID       0.953844       0.624046       0.634622       1.137007    1.161454471       0.832804    2.218800011    1.172194296 2.613176931e-05 0.002461919583 0.008115507829 
17729        NO_ID       0.953844       0.624046       0.634622       1.137007       1.163769   0.8314931129       2.863949       1.083447 2.700904143e-05 0.002467763479 0.008110961476 
17730        NO_ID       0.953844       0.624046   0.6696661934       1.137007       1.163769       0.832804     2.57080964    1.529319508 2.343392817e-05 0.002464962896 0.008113206172 
17731        NO_ID       0.953848        0.79342       0.751638       1.155433       1.163754       0.815269       2.571188       0.944295 3.604872055e-05 0.002316201563 0.008256297097 
17732        NO_ID       0.953942       0.623982       0.575326       1.145105       1.155417       0.833485       2.656445       1.665351 2.314894611e-05 0.002465077122 0.008113235708 
17733        NO_ID       0.953951       0.493931        0.59823       1.145472       1.177548       0.844108       4.961757       2.420741 3.450556457e-05 0.005143674533 0.007031931521 
17734        NO_ID       0.954244   0.6549703288       0.520716       1.100033       0.853075       0.802284       2.143535       0.740187 2.752098542e-05 0.002038611377 0.008443862113 
17735        NO_ID       0.954298       0.617421       0.591182        1.13314        0.88113        0.83672       4.524795       2.374536 2.381469384e-05 0.002261352565 0.008268497356 
17736        NO_ID        0.95432        0.57047        0.58147       1.079937       1.154009       0.824692       0.534301       0.684871 3.055453201e-05 0.002480248816 0.008101246416 
17737        NO_ID       0.954356       0.624042       0.634622       1.129407       1.161838       1.003114       2.863949       1.173562 6.360175182e-05 0.002439918791 0.008135414738 
17738        NO_ID       0.954376       0.672673       0.626583       0.923482       1.050109       0.839807        5.99446       0.153761 4.099851085e-05 0.003115250899 0.007550247414 
17739        NO_ID       0.954556       0.625214       0.669682       1.137007       1.103745       0.833828       2.568506       3.201079 1.584584158e-05 0.002454915066 0.008123035156 
17740        NO_ID        0.95459       0.617922   0.6842291585       0.879236       0.858375   0.9548993421       2.943688    2.322901045 5.33614833e-05 0.003918340989 0.006797377678 
17741        NO_ID        0.95459       0.617922   0.6842291585       0.879236       0.858375   0.9829072258       2.943688       2.014665 5.567575441e-05 0.003931181244 0.006784571941 
17742        NO_ID       0.954676       0.675798       0.526758       1.135745       1.163745       0.820522       2.867017       2.238519 1.90126085e-05 0.002432543039 0.008143184677 
17743        NO_ID       0.954821       0.640662       0.516295       1.135759       0.845249       0.995217       0.624635       0.560861 7.255896121e-05 0.001595866352 0.008790431344 
17744        NO_ID       0.954824       0.570158       0.560598       1.142329       1.112383       0.832849       2.873869       0.481271 3.438361609e-05 0.002500436266 0.008085472364 
17745        NO_ID        0.95487       0.672001       0.537668    1.086345854       0.866206       1.161776       0.138045       1.522406 4.841305434e-05 0.001317609166 0.009014251152 
17746        NO_ID   0.9549396541       0.649791       0.403888       1.096016       0.868104    1.147380671       2.447659       2.744346 4.41207893e-05 0.002052640808 0.008444659571 
17747        NO_ID       0.954946       0.676197        0.40572       1.081625       0.811014       1.063166       1.409693       0.156958 7.378732187e-05 0.001723889501 0.008694877762 
17748        NO_ID       0.954952       0.680075       0.754342       1.153382         1.1126       1.016087       1.431712       0.046647 7.539097562e-05 0.002404757503  0.00816449663 
17749        NO_ID       0.955044   0.5953272877       0.655842       1.137007       1.164057   0.8312963266       2.486712       1.095223 2.734060841e-05 0.002480411997 0.008100524906 
17750        NO_ID       0.955044       0.623754       0.655842    1.130596929       1.164057       0.814628       2.486712       1.095223 2.475954267e-05 0.002465323933 0.008112780018 
17751        NO_ID       0.955044       0.623754       0.655842    1.165459919       1.164057   0.8193698262       2.486712       1.095223 2.521695155e-05 0.002465126077 0.008112944572 
17752        NO_ID       0.955044       0.623754       0.655842    1.179215011       1.164057       0.814628       2.486712       1.095223 2.475954267e-05 0.002465323933 0.008112780018 
17753        NO_ID       0.955056       0.623754       0.655906       1.141103       1.164057   0.9955909771       2.486712       1.095223 6.485088646e-05 0.002438054455 0.008136518099 
17754        NO_ID       0.955152        0.49125       0.672612       1.125793       1.100539       0.824612       0.585229       4.131407 2.549814911e-05   0.0040049816 0.007203195067 
17755        NO_ID       0.955154       0.673761        0.40424    1.031967525       0.801566        1.16065       0.137789        1.52507 4.851923854e-05 0.0007623023299 0.009482217503 
17756        NO_ID       0.955154       0.673761        0.40424       1.065541   0.9106894251        1.16065   0.3151647826        1.52507 5.121724304e-05 0.001939424237 0.008523424346 
17757        NO_ID       0.955346       0.673141       0.411472    1.194162836       0.832294       1.085386       1.471557       1.630254 5.083776703e-05 0.001710265981 0.008713961897 
17758        NO_ID       0.955404       0.783826       0.544198       0.967567        0.85289       1.092359       4.001968       3.633456 4.022502994e-05 0.001888201922 0.008609195357 
17759        NO_ID       0.955416       0.777593       0.520814       0.935739       0.802154       1.084167       3.958448       0.581304 6.229656186e-05 0.002348339934 0.008191255767 
17760        NO_ID        0.95546       0.719022        0.67253       1.087565       1.147385         0.8369       2.734925       1.143127 2.945889021e-05 0.002301429661 0.008259727431 
17761        NO_ID       0.955824       0.506785       0.605805       0.956354       1.098365       0.838407       7.149212       0.153785 6.96757187e-05 0.002695069638 0.007978421045 
17762        NO_ID       0.955939       0.514861       0.596748       1.104977       0.808465       0.805169       0.428951       2.781439  1.6067631e-05 0.001168270582 0.009144772624 
17763        NO_ID       0.956298       0.626781       0.493357       1.092929       0.911926       1.061421       0.829682       3.567867 6.045611179e-05 0.001876238762 0.008601490818 
17764        NO_ID       0.956725        0.70615       0.644054       1.065795       0.831629       0.810431       1.188712       2.702079 1.755367467e-05 0.001648918326 0.008764330425 
17765        NO_ID       0.956789        0.70595       0.568278       1.065733       0.832301       0.900543        1.18588       5.642287 4.768107883e-05 0.001532542174 0.008878198109 
17766        NO_ID       0.956889       0.372182       0.468843       1.022868   0.8068442099       1.005501       2.435947       0.432536 0.0003452683893 0.001799097288 0.008651361463 
17767        NO_ID       0.956914       0.679381       0.417552       1.098399        0.81128    1.104453435       1.411933       0.432158 7.065166458e-05 0.001629287729  0.00877623744 
17768        NO_ID       0.957108       0.613806       0.405246       1.126607       1.163769       0.832864       4.763981       1.197042 2.812058171e-05 0.002396488339 0.008174460632 
17769        NO_ID       0.957378       0.552349       0.708033       1.078339       0.999963       1.151574       1.649435       0.674198 0.0001105076835 0.002379856181 0.008191781077 
17770        NO_ID       0.958162        0.34609       0.495387       0.848514       0.803712       1.082522       7.417231       0.924636 0.0003637078211 0.004760543371 0.006024575719 
17771        NO_ID       0.958326       0.613191       0.639043       1.055257       0.901064       1.060197       2.050307       3.049774 5.749696693e-05 0.002005914113 0.008494779157 
17772        NO_ID       0.958347       0.358814   0.4577604273       1.022568       0.803824       1.095054    2.320514249       0.550744 0.000354670608 0.001744299284 0.008698453664 
17773        NO_ID   0.9587969774       0.777866    0.538256534       0.949199        0.83553       1.092783    1.545110829       1.314928 4.918205406e-05 0.001872206168 0.008590469868 
17774        NO_ID   0.9588628338       0.436141       0.744478       1.153139       0.883206       0.994853       3.001879       0.732307 0.0002295084777 0.002065146543 0.008442927526 
17775        NO_ID       0.959617       0.656437        0.40328       1.076568       0.801425       1.135446       1.125661       0.377973 7.648093718e-05 0.001514949292 0.008864746811 
17776        NO_ID   0.9603383209       0.640333       0.420878       1.071629       0.815942       1.056822       3.266635       1.218606 6.61718428e-05 0.001822124076 0.008629802678 
17777        NO_ID       0.960656       0.549075       0.569515       0.987418   0.8355362572       1.063027       1.789443       3.556607 9.91023187e-05 0.001499202387 0.008930243831 
17778        NO_ID   0.9607893958       0.522162   0.4838248369       1.160525       1.172021       0.988506       4.766141       0.401356 0.0001533329042 0.002375703241 0.008209512909 
17779        NO_ID       0.960806       0.594171       0.469165       1.066949       0.893599       1.065225       0.795787       3.556055 7.343160148e-05 0.001618887021 0.008816751669 
17780        NO_ID        0.96094       0.770334        0.42627       0.968889       0.818407       1.083687       2.597718    3.975481464 4.310526371e-05 0.001603711247 0.008839261918 
17781        NO_ID       0.960942        0.77443       0.525086       0.968881       0.900327    1.143099628       4.148758        3.80024 4.407076826e-05   0.0018953635 0.008611891524 
17782        NO_ID       0.961048       0.639262       0.721177       0.968723       0.881892       1.034506       5.232722       3.799891 6.600970282e-05 0.001914677935 0.008586469921 
17783        NO_ID   0.9611808452       0.669717       0.529494       1.071475        0.88731       1.089908       6.381426       7.079946 0.0002565537855 0.001510306811 0.008996631134 
17784        NO_ID       0.961347       0.640769       0.571216       1.066581       0.886302       1.128468       0.203581       1.522254 5.975697899e-05 0.001388996493 0.008963591489 
17785        NO_ID       0.961355       0.673921         0.6292       1.084949       0.886684       1.048612       0.425277        1.52251 5.43552855e-05 0.001542251405  0.00884721118 
17786        NO_ID       0.961463       0.673457       0.547792       1.066581       0.886678       1.128324       0.131389       1.516046 5.342397597e-05  0.00130519522 0.009031400713 
17787        NO_ID   0.9615854068       0.474973   0.5921356135       1.127283       0.884986       0.830963       3.040471       3.031051 3.085597866e-05 0.002009238913 0.008489289779 
